RegionName,SubRegionName,CountryName,Year,Count
Asia,Eastern Asia,Hong Kong Special Administrative Region of China,2005,35213
Asia,Eastern Asia,Japan,2005,923309
Asia,Eastern Asia,Mongolia,2005,6683
Asia,Eastern Asia,Republic of Korea,2005,188780
Asia,South-Eastern Asia,Brunei Darussalam,2005,1202
Asia,South-Eastern Asia,Malaysia,2005,34317
Asia,South-Eastern Asia,Philippines,2005,11167
Asia,South-Eastern Asia,Singapore,2005,21168
Asia,South-Eastern Asia,Thailand,2005,60881
Asia,Southern Asia,Bangladesh,2005,12540
Asia,Southern Asia,India,2005,273111
Asia,Southern Asia,Nepal,2005,513
Asia,Western Asia,Armenia,2005,2463
Asia,Western Asia,Azerbaijan,2005,2151
Asia,Western Asia,Bahrain,2005,9659
Asia,Western Asia,Cyprus,2005,1201
Asia,Western Asia,Georgia,2005,16256
Asia,Western Asia,Israel,2005,125290
Asia,Western Asia,Jordan,2005,7068
Asia,Western Asia,Kuwait,2005,9790
Asia,Western Asia,Qatar,2005,897
Asia,Western Asia,State of Palestine,2005,4378
Asia,Western Asia,Turkey,2005,103753
Europe,Eastern Europe,Belarus,2005,103196
Europe,Eastern Europe,Bulgaria,2005,43119
Europe,Eastern Europe,Czech Republic,2005,154124
Europe,Eastern Europe,Hungary,2005,126253
Europe,Eastern Europe,Poland,2005,278852
Europe,Eastern Europe,Republic of Moldova,2005,11506
Europe,Eastern Europe,Romania,2005,43191
Europe,Eastern Europe,Russian Federation,2005,1572996
Europe,Eastern Europe,Slovakia,2005,18894
Europe,Eastern Europe,Ukraine,2005,186659
Europe,Northern Europe,Denmark,2005,168120
Europe,Northern Europe,Estonia,2005,30452
Europe,Northern Europe,Finland,2005,125081
Europe,Northern Europe,Iceland,2005,3181
Europe,Northern Europe,Ireland,2005,58879
Europe,Northern Europe,Latvia,2005,24287
Europe,Northern Europe,Lithuania,2005,27618
Europe,Northern Europe,Norway,2005,138580
Europe,Northern Europe,Sweden,2005,444825
Europe,Northern Europe,United Kingdom (England and Wales),2005,1804831
Europe,Northern Europe,United Kingdom (Northern Ireland),2005,25851
Europe,Northern Europe,United Kingdom (Scotland),2005,139132
Europe,Southern Europe,Albania,2005,2986
Europe,Southern Europe,Bosnia and Herzegovina,2005,18417
Europe,Southern Europe,Croatia,2005,30398
